StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
PUNJAB,BHATINDA,TALWANDI SABO,NA,AGRICULTURE,Others,Others,	Plant Protection	,"Information regarding Contact no. Of Chief Agricultural Officer of Ferozpur ?
","ਫਿਰੋਜਪੁਰ ਜਿਲ੍ਹੇ ਦੇ ਮੁੱਖ ਖੇਤੀਬਾੜੀ ਅਫਸਰ ਦਾ ਨੰਬਰ 01632-241458,98148-00161",2025-01-04T15:43:04.053,2025,1
PUNJAB,BHATINDA,SANGAT,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,"Information regarding the control of Manganese deficiency in Wheat?
",ਜੇਕਰ ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ ਤੱਤ ਦੀ ਘਾਟ ਦੀਆਂ ਨਿਸ਼ਾਨੀਆਂ ਦਿਖਾਈ ਦੇਣ ਤਾਂ 1 ਕਿੱਲੋ ਮੈਂਗਨੀਜ਼ ਸਲਫੇਟ (ਜਿਸ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ 30.5% ਅਤੇ ਸਲਫਰ 17% ਹੁੰਦਾ ਹੈ) ਨੂੰ 200 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ ਹਫਤੇ-ਹਫਤੇ ਦੇ ਅੰਤਰਾਲ 'ਤੇ 3-4 ਛਿੜਕਾਅ ਕਰਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈI ਪਹਿਲਾ ਛਿੜਕਾਅ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਪਹਿਲਾਂ ਅਤੇ ਬਾਕੀ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਕਰਨੇ ਚਾਹੀਦੇ ਹਨ| ਇਸ ਵਿੱਚ ਧਿਆਨ ਰੱਖਣ ਯੋਗ ਹੈ ਕਿ ਮੈਗਨੀਜ਼ ਦਾ ਛਿੜਕਾਅ ਧੁੱਪ ਵਾਲੇ ਦਿਨਾਂ ਵਿੱਚ ਹੀ ਕੀਤਾ ਜਾਵੇ| ,2025-01-04T17:28:20.653,2025,1
PUNJAB,BHATINDA,TALWANDI SABO,NA,AGRICULTURE,Cereals,Wheat,Weed Management,Farmer asked query on Weather,ਮੌਸਮ-ਤੁਹਾਡੇ ਇਲਾਕੇ ਦਾ ਮੌਸਮ ਅਗਲੇ 2-3 ਦਿਨ ਬੱਦਲਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 18 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 9 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ| ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ|,2025-01-05T08:21:34.267,2025,1
PUNJAB,BHATINDA,RAMPURA,NA,AGRICULTURE,Cereals,Wheat,Weed Management,Farmer asked query on Weather,"ਬਠਿੰਡਾ ਵਿੱਚ ਮੌਜੂਦਾ ਮੌਸਮ 11 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਹੈ ਜਿਸ ਵਿੱਚ ਜ਼ਿਆਦਾਤਰ ਧੁੱਪ ਹੈ। ਵਰਖਾ ਦੀ 0 ਪ੍ਰਤੀਸ਼ਤ ਸੰਭਾਵਨਾ, 91 ਪ੍ਰਤੀਸ਼ਤ ਨਮੀ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 11 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ।",2025-01-05T09:25:00.027,2025,1
PUNJAB,BHATINDA,BATHINDA,NA,AGRICULTURE,Oilseeds,Mustard,Nutrient Management,Information regarding growth regulator used in mustard crop at time of flowering stage?,ਸਰੋਂ ਦੇ ਦਾਣਿਆਂ ਦੀ ਗੁਣਵਤਾ ਵਧਾਉਣ ਲਈ 1 KG NPK (13:0:45) ਨੂੰ ਨਿਸਰਨ ਸਮੇ 100 ਲਿਟਰ ਪਾਣੀ ਵਿਚ ਮਿਲਾ ਕੇ ਇਕ ਏਕੜ ਲਈ ਸਪਰੇ ਕਰੋ।,2025-01-05T10:05:23.027,2025,1
PUNJAB,BHATINDA,TALWANDI SABO,NA,AGRICULTURE,Cereals,Wheat,Fertilizer Use and Availability,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ |  ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 19 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T11:08:18.803,2025,1
PUNJAB,BHATINDA,RAMPURA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲਵਾਹੀ ਵਾਲਾ ਹੈ ਪਰ ਮੀਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 15 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 3-5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T11:44:03.987,2025,1
PUNJAB,BHATINDA,MAUR,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,"Information regarding the better growth of wheat after applied recommended dose of urea?
",ਯੂਰੀਆ ਦੀ ਸਿਫਾਰਿਸ਼ ਕੀਤੀ ਗਈ ਮਾਤਰਾ ਫਸਲ ਨੂੰ ਪਾਉਣ ਤੋਂ ਬਾਅਦ ਵੀ ਜੇਕਰ ਫਸਲ ਦਾ ਵਾਧਾ ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾ ਹੋਵੇ ਤਾਂ 1 ਕਿੱਲੋ ਐੱਨ.ਪੀ.ਕੇ 19:19:19 ਨੂੰ 100 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ ,2025-01-05T14:18:54.76,2025,1
PUNJAB,BHATINDA,SANGAT,NA,AGRICULTURE,Cereals,Wheat,	Water Management	,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ |  ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 19 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T14:27:41.32,2025,1
PUNJAB,BHATINDA,TALWANDI SABO,NA,AGRICULTURE,Cereals,Wheat,Weed Management,"Information regarding the control of grassy leaf weeds in wheat after first irrigation ?
",ਕਣਕ ਦੀ ਫ਼ਸਲ ਵਿਚ ਘਾਹ ਵਾਲੇ ਨਦੀਨਾਂ ਦੀ ਰੋਕਥਾਮ ਲਈ 500 ਗ੍ਰਾਮ ਐਰੀਲੋਨ (ਆਈਸੋਪ੍ਰੋਟੋਯੂਰੋਨ 75 ਡਬਲਯੂ ਪੀ) ਜਾਂ 160 ਗ੍ਰਾਮ ਟੌਪਿਕ(ਕਲੋਡੀਨਾਫਾਪ 15 ਡਬਲਯੂ ਪੀ) ਜਾਂ 400 ਮਿਲਿਲੀਟਰ ਐਕਸੀਅਲ (ਪਿਨੋਕਸਾਡੀਨ 5 ਈ ਸੀ) ਜਾਂ 400 ਮਿਲੀਲੀਟਰ ਪਿਊਮਾ ਪਾਵਰ(ਫਿਨੋਕਸਾਪ੍ਰੋਪ-ਪੀ-ਈਥਾਈਲ 10 ਈ ਸੀ) ਜਾਂ 13 ਗ੍ਰਾਮ ਲੀਡਰ 75 ਡਬਲਯੂ ਜੀ  (ਸਲਫੋਸਲਫੂਰਾਨ) ਨੂੰ 150 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਕਣਕ ਦੀ ਬਿਜਾਈ ਦੇ 30-35 ਦਿਨਾਂ ਦੇ ਅੰਦਰ ਛਿੜਕਾਅ ਕਰੋ ਜਿਹਨਾਂ ਖੇਤਾਂ ਵਿੱਚ ਕੋਈ ਵੀ ਚੌੜੇ ਪੱਤੇ ਵਾਲੀ ਫਸਲ ਕਣਕ ਨਾਲ ਰਲਾ ਕੇ ਬੀਜੀ ਹੋਵੇ ਉੱਥੇ ਸਲਫੋਸਲਫੂਰਾਨ ਦਾ ਛਿੜਕਾਅ ਨਾ ਕਰੋ ਜਿਹਨਾਂ ਖੇਤਾਂ ਵਿੱਚ ਸਲਫੋਸਲਫੂਰਾਨ ਦਾ ਛਿੜਕਾਅ ਕੀਤਾ ਹੋਵੇ ਉੱਥੇ ਸਾਉਣੀ ਵਿੱਚ ਚਰੀ ਜਾਂ ਮੱਕੀ ਦੀ ਬਿਜਾਈ ਨਾ ਕਰੋ ,2025-01-05T15:28:31.897,2025,1
PUNJAB,BHATINDA,SANGAT,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ-ਤੁਹਾਡੇ ਇਲਾਕੇ ਦਾ ਮੌਸਮ ਅਗਲੇ 2-3 ਦਿਨ ਬੱਦਲਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 20 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 6 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ| ਹਵਾ ਦੀ ਗਤੀ 10-20 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ|,2025-01-05T16:20:08.213,2025,1
PUNJAB,BHATINDA,BATHINDA,NA,AGRICULTURE,Cereals,Wheat,Weed Management,"Information regarding control of  broad leaf weeds control in wheat ?
","ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ ਚੌੜੇ ਪੱਤਿਆਂ ਵਾਲੇ ਨਦੀਨਾਂ ਦੀ ਰੋਕਥਾਮ ਲਈ 250 ਗ੍ਰਾਮ 2,4-ਡੀ ਸੋਡੀਅਮ ਸਾਲ੍ਟ 80 ਡਬਲਯੂ ਪੀ ਜਾਂ 250 ਮਿਲੀਲੀਟਰ ਈਥਾਇਲ ਐਸਟਰ 38 ਈ ਸੀ ਜਾਂ 10 gram ਐਲਗ੍ਰਿਪ/ਐਲਗਰਿਪ ਰਾਇਲ/ਮਾਰਕਗਰਿਪ/ਮਾਕੋਤੋ (ਮੈਟਸਲਫੂਰਾਨ 20 ਡਬਲਯੂ ਪੀ) ਜਾਂ 20 ਗ੍ਰਾਮ ਏਮ/ਐਫ਼ੀਨਿਟੀ (ਕਾਰਫੈਨਟਰਾਜੋਨ ਈਥਾਇਲ 40 ਡੀ ਐੱਫ) ਜਾਂ 20 ਗ੍ਰਾਮ ਲਾਂਫ਼ਿਡਾ (ਮੈਟਸਲਫੂਰਾਨ + ਕਾਰਫੈਨਟਰਾਜੋਨ) ਨੂੰ 150 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਫਸਲ ਦੀ ਬਿਜਾਈ ਦੇ 30-35 ਦਿਨਾਂ ਦੇ ਅੰਦਰ ਛਿੜਕਾਅ ਕਰੋ ਅਤੇ ਜੇਕਰ ਕਣਕ ਦੇ ਨਾਲ ਕੋਈ ਵੀ ਚੌੜੇ ਪੱਤੇ ਵਾਲੇ ਫਸਲ ਬੀਜੀ ਹੋਵੇ ਤਾਂ ਹਨ ਵਿੱਚੋਂ ਕਿਸੇ ਵੀ ਨਦੀਨਨਾਸ਼ਕ ਦੀ ਵਰਤੋਂ ਨਹੀਂ ਕੀਤੀ ਜਾ ਸਕਦੀ
",2025-01-05T18:59:15.593,2025,1
PUNJAB,BHATINDA,RAMPURA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲਵਾਹੀ ਵਾਲਾ ਹੈ ਪਰ ਮੀਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 15 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 3-5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T19:07:11.093,2025,1
PUNJAB,BHATINDA,SANGAT,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,Farmer asked query on Weather,ਮੌਸਮ-ਤੁਹਾਡੇ ਇਲਾਕੇ ਦਾ ਮੌਸਮ ਅਗਲੇ 2-3 ਦਿਨ ਬੱਦਲਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 21 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 8 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ| ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ|,2025-01-06T07:53:52.317,2025,1
PUNJAB,BHATINDA,TALWANDI SABO,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,"Information regarding the control of Manganese deficiency in Wheat?
",ਜੇਕਰ ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ ਤੱਤ ਦੀ ਘਾਟ ਦੀਆਂ ਨਿਸ਼ਾਨੀਆਂ ਦਿਖਾਈ ਦੇਣ ਤਾਂ 1 ਕਿੱਲੋ ਮੈਂਗਨੀਜ਼ ਸਲਫੇਟ (ਜਿਸ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ 30.5% ਅਤੇ ਸਲਫਰ 17% ਹੁੰਦਾ ਹੈ) ਨੂੰ 200 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ ਹਫਤੇ-ਹਫਤੇ ਦੇ ਅੰਤਰਾਲ 'ਤੇ 3-4 ਛਿੜਕਾਅ ਕਰਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈI ਪਹਿਲਾ ਛਿੜਕਾਅ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਪਹਿਲਾਂ ਅਤੇ ਬਾਕੀ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਕਰਨੇ ਚਾਹੀਦੇ ਹਨ| ਇਸ ਵਿੱਚ ਧਿਆਨ ਰੱਖਣ ਯੋਗ ਹੈ ਕਿ ਮੈਗਨੀਜ਼ ਦਾ ਛਿੜਕਾਅ ਧੁੱਪ ਵਾਲੇ ਦਿਨਾਂ ਵਿੱਚ ਹੀ ਕੀਤਾ ਜਾਵੇ| ,2025-01-06T09:42:59.1,2025,1
PUNJAB,BHATINDA,RAMPURA,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,Farmer asked query on Weather,ਮੌਸਮ -2 ਦਿਨ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ  I ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 16   ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 7 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10  ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-06T10:39:46.927,2025,1
PUNJAB,BHATINDA,BATHINDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"ਬਠਿੰਡਾ ਵਿੱਚ ਇਸ ਵੇਲੇ ਮੌਸਮ 13 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਹੈ ਅਤੇ ਜ਼ਿਆਦਾਤਰ ਬੱਦਲ ਛਾਏ ਹੋਏ ਹਨ। ਵਰਖਾ ਦੀ 0 ਪ੍ਰਤੀਸ਼ਤ ਸੰਭਾਵਨਾ, 95 ਪ੍ਰਤੀਸ਼ਤ ਨਮੀ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 4 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ।",2025-01-06T12:25:12.897,2025,1
PUNJAB,BHATINDA,TALWANDI SABO,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,"Information regarding the control of catterpiller in wheat ?
",ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ  ਸੁੰਡੀ ਦੀ ਰੋਕਥਾਮ ਲਈ 800 ਮਿਲਿਲੀਟਰ ਏਕਾਲਕਸ 25 ਈ ਸੀ(ਕੁਇਨਲਫਾਸ) ਜਾਂ 20 ਮਿਲਿਲੀਟਰ ਫੇਮ (ਫਲੂਬੇਡਾਮਾਈਡ 480 ਐਸ ਸੀ) ਜਾਂ 50 ਮਿਲਿਲੀਟਰ ਕੋਰਾਜਨ (ਕਲੋਰਐਂਟਰਾਨੀਲੀਪਰੋਲ 18.5 ਐੱਸ ਸੀ ) ਜਾਂ 1 ਲੀਟਰ ਕਲੋਰਪਾਇਰੀਫਾਸ 20 ਈ ਸੀ ਜਾ 80 ਗ੍ਰਾਮ ਪ੍ਰੋਕਲੇਮ (ਐਮਾਮੈਕਟਿਨ ਬੈਂਜੋਏਟ 5 ਐੱਸ ਜੀ) ਨੂੰ 100 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ ,2025-01-06T13:28:43.413,2025,1
PUNJAB,BHATINDA,BATHINDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲਵਾਹੀ ਵਾਲਾ ਹੈ ਪਰ ਮੀਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 15 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 3-5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-06T13:53:09.503,2025,1
PUNJAB,BHATINDA,NATHANA,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,"Information regarding Pink Stem Borer control in wheat crop?
","ਤਣੇ ਦੀ ਗੁਲਾਬੀ ਸੁੰਡੀ: ਇਸ ਦੀਆਂ ਸੁੰਡੀਆਂ ਛੋਟੇ ਬੂਟਿਆਂ ਦੇ ਤਣਿਆਂ ਵਿਚ ਮੋਰੀਆ ਕਰਕੇ ਅੰਦਰ ਚਲੀਆਂ ਜਾਦੀਆਂ ਹਨ ਅਤੇ ਅੰਦਰਲਾ ਮਾਦਾ ਖਾਦੀਆਂ ਹਨ, ਜਿਸ ਨਾਲ ਬੂਟੇ ਪੀਲੇ ਪੈ ਜਾਂਦੇ ਹਨ, ਸੁੱਕ ਜਾਦੇ ਹਨ ਅਤੇ ਅਖੀਰ ਵਿਚ ਮਰ ਜਾਦੇ ਹਨ। ਜੇਕਰ ਪਿਛਲੀ ਝੋਨੇ ਦੀ ਫਸਲ਼ ਉਪਰ ਤਣੇ ਦੀ ਗੁਲਾਬੀ ਸੁੰਡੀ ਦਾ ਹਮਲਾ ਜਿਆਦਾ ਹੋਵੇ ਤਾ ਅਕਤੁਬਰ ਵਿਚ ਬਿਜਾਈ ਨਾ ਕਰੋ । ਦਿਨ ਸਮੇ ਪਾਣੀ ਲਗਾਉਣ ਨੂੰ ਤਰਜ਼ੀਹ ਦੇਵੋ ਤਾਕਿ ਪੰਛੀ ਵੱਧ ਤੋ ਵੱਧ ਸੁੰਡੀਆਂ ਦਾ ਸ਼ਿਕਾਰ ਕਰ ਸਕਣ। ਜੇਕਰ ਸੁੰਡੀ ਦਾ ਹਮਲਾ ਜਿਆਦਾ ਹੋਵੇ ਤਾ  7 ਕਿਲੋ ਮੋਰਟਲ/ਰੀਜੈਂਟ 0.3 ਜੀ ਫਿਪਰੋਨਿਲ ਜਾਂ 1 ਲਿਟਰ ਡਰਸਬਾਨ 20 ਈ ਸੀ ਕਲੋਰਪਾਈਰੀਫਾਸ ਨੂੰ 20 ਕਿਲੋ ਸਲਾਬੀ ਮਿੱਟੀ ਨਾਲ ਰਲਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਦੇ ਹਿਸਾਬ ਨਾਲ ਪਹਿਲਾ ਪਾਣੀ ਲਗਾਉਣ ਤੋ ਪਹਿਲਾ ਪਾਣੀ ਲਗਾਉਣ ਤੋ ਪਹਿਲਾ ਛੱਟਾ ਦੇਵੋ। ਜਾ 50 ਮਿ ਲੀ ਕੋਰਾਜਨ 18.5 ਐਸ ਸੀ (ਕਲੋਰਐਟਰਾਨਿਲੀਪਰੋਲ) ਨੂੰ 80-100 ਮਿ ਲੀ ਪਾਣੀ ਵਿਚ ਘੋਲ ਕੇ ਨੈਪਸੈਕ ਪੰਪ ਨਾਲ ਛਿੜਕਾਅ ਕਰੋ।",2025-01-06T13:55:35.283,2025,1
PUNJAB,BHATINDA,NATHANA,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,"Information regarding Pink Stem Borer control in wheat crop?
","ਤਣੇ ਦੀ ਗੁਲਾਬੀ ਸੁੰਡੀ: ਇਸ ਦੀਆਂ ਸੁੰਡੀਆਂ ਛੋਟੇ ਬੂਟਿਆਂ ਦੇ ਤਣਿਆਂ ਵਿਚ ਮੋਰੀਆ ਕਰਕੇ ਅੰਦਰ ਚਲੀਆਂ ਜਾਦੀਆਂ ਹਨ ਅਤੇ ਅੰਦਰਲਾ ਮਾਦਾ ਖਾਦੀਆਂ ਹਨ, ਜਿਸ ਨਾਲ ਬੂਟੇ ਪੀਲੇ ਪੈ ਜਾਂਦੇ ਹਨ, ਸੁੱਕ ਜਾਦੇ ਹਨ ਅਤੇ ਅਖੀਰ ਵਿਚ ਮਰ ਜਾਦੇ ਹਨ। ਜੇਕਰ ਪਿਛਲੀ ਝੋਨੇ ਦੀ ਫਸਲ਼ ਉਪਰ ਤਣੇ ਦੀ ਗੁਲਾਬੀ ਸੁੰਡੀ ਦਾ ਹਮਲਾ ਜਿਆਦਾ ਹੋਵੇ ਤਾ ਅਕਤੁਬਰ ਵਿਚ ਬਿਜਾਈ ਨਾ ਕਰੋ । ਦਿਨ ਸਮੇ ਪਾਣੀ ਲਗਾਉਣ ਨੂੰ ਤਰਜ਼ੀਹ ਦੇਵੋ ਤਾਕਿ ਪੰਛੀ ਵੱਧ ਤੋ ਵੱਧ ਸੁੰਡੀਆਂ ਦਾ ਸ਼ਿਕਾਰ ਕਰ ਸਕਣ। ਜੇਕਰ ਸੁੰਡੀ ਦਾ ਹਮਲਾ ਜਿਆਦਾ ਹੋਵੇ ਤਾ  7 ਕਿਲੋ ਮੋਰਟਲ/ਰੀਜੈਂਟ 0.3 ਜੀ ਫਿਪਰੋਨਿਲ ਜਾਂ 1 ਲਿਟਰ ਡਰਸਬਾਨ 20 ਈ ਸੀ ਕਲੋਰਪਾਈਰੀਫਾਸ ਨੂੰ 20 ਕਿਲੋ ਸਲਾਬੀ ਮਿੱਟੀ ਨਾਲ ਰਲਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਦੇ ਹਿਸਾਬ ਨਾਲ ਪਹਿਲਾ ਪਾਣੀ ਲਗਾਉਣ ਤੋ ਪਹਿਲਾ ਪਾਣੀ ਲਗਾਉਣ ਤੋ ਪਹਿਲਾ ਛੱਟਾ ਦੇਵੋ। ਜਾ 50 ਮਿ ਲੀ ਕੋਰਾਜਨ 18.5 ਐਸ ਸੀ (ਕਲੋਰਐਟਰਾਨਿਲੀਪਰੋਲ) ਨੂੰ 80-100 ਮਿ ਲੀ ਪਾਣੀ ਵਿਚ ਘੋਲ ਕੇ ਨੈਪਸੈਕ ਪੰਪ ਨਾਲ ਛਿੜਕਾਅ ਕਰੋ।
",2025-01-06T13:57:05.457,2025,1
